User ID,Session ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,Charger Type,User Type
User_477,S477,BMW i3,50,Station_167,Los Angeles,20/1/2024 20:00,20/1/2024 22:03,65.8986118,39.45935876,10.07764264,Morning,Monday,Level 2,Commuter
User_478,S478,Tesla Model 3,75,Station_20,Houston,20/1/2024 21:00,21/1/2024 0:43,34.80201788,16.59673018,28.32797875,Night,Wednesday,DC Fast Charger,Casual Driver
User_479,S479,Hyundai Kona,3.838518074,Station_216,Chicago,20/1/2024 22:00,20/1/2024 23:01,18.86945141,44.01084819,13.00840517,Morning,Wednesday,DC Fast Charger,Casual Driver
User_480,S480,Hyundai Kona,78.84320421,Station_343,New York,20/1/2024 23:00,21/1/2024 1:15,77.34671417,7.851894641,37.60901009,Morning,Tuesday,Level 2,Casual Driver
User_481,S481,Tesla Model 3,100,Station_135,New York,21/1/2024 0:00,21/1/2024 2:53,31.7311032,68.54260187,16.74899045,Morning,Thursday,Level 1,Commuter
User_482,S482,BMW i3,100,Station_393,San Francisco,21/1/2024 1:00,21/1/2024 4:53,41.27067551,6.792363388,27.60932374,Morning,Friday,DC Fast Charger,Long-Distance Traveler
User_483,S483,Nissan Leaf,75,Station_129,Houston,21/1/2024 2:00,21/1/2024 2:30,41.95057477,39.2570047,21.59769815,Evening,Monday,DC Fast Charger,Commuter
User_484,S484,Hyundai Kona,85,Station_410,San Francisco,21/1/2024 3:00,21/1/2024 4:41,46.41206202,28.15532238,32.59270547,Morning,Wednesday,Level 1,Long-Distance Traveler
User_485,S485,Tesla Model 3,75,Station_422,New York,21/1/2024 4:00,21/1/2024 7:25,21.40957637,24.62570106,14.89769218,Morning,Tuesday,Level 1,Commuter
User_486,S486,Chevy Bolt,100,Station_294,Los Angeles,21/1/2024 5:00,21/1/2024 6:19,54.99600399,23.09310458,36.9679954,Morning,Tuesday,DC Fast Charger,Casual Driver
User_487,S487,Tesla Model 3,100,Station_246,Chicago,21/1/2024 6:00,21/1/2024 8:50,7.739028454,36.45383942,15.48829234,Evening,Saturday,Level 2,Casual Driver
User_488,S488,Chevy Bolt,62,Station_189,Houston,21/1/2024 7:00,21/1/2024 7:44,11.48343149,21.47990189,13.02678002,Night,Friday,DC Fast Charger,Long-Distance Traveler
User_489,S489,BMW i3,75,Station_44,Los Angeles,21/1/2024 8:00,21/1/2024 9:22,39.46996622,21.76519336,7.401232279,Evening,Friday,Level 1,Casual Driver
User_490,S490,Nissan Leaf,100,Station_86,Chicago,21/1/2024 9:00,21/1/2024 12:21,27.61163115,41.06408281,5.519114486,Evening,Sunday,Level 1,Casual Driver
User_491,S491,Tesla Model 3,85,Station_44,Houston,21/1/2024 10:00,21/1/2024 10:37,15.25417073,6.762530034,1.640802843,Evening,Thursday,Level 1,Commuter
User_492,S492,Hyundai Kona,85,Station_330,Houston,21/1/2024 11:00,21/1/2024 12:43,45.0685333,41.03311514,7.398448665,Night,Sunday,Level 1,Long-Distance Traveler
User_493,S493,BMW i3,100,Station_375,New York,21/1/2024 12:00,21/1/2024 13:15,10.15521282,41.1804616,6.571259003,Morning,Saturday,Level 2,Commuter
User_494,S494,Tesla Model 3,75,Station_446,Los Angeles,21/1/2024 13:00,21/1/2024 14:38,54.99770543,34.58457237,36.06123732,Morning,Wednesday,DC Fast Charger,Commuter
User_495,S495,Hyundai Kona,75,Station_378,Houston,21/1/2024 14:00,21/1/2024 16:23,64.87047474,38.98816937,5.19759077,Night,Tuesday,Level 1,Casual Driver
User_496,S496,Tesla Model 3,50,Station_390,Houston,21/1/2024 15:00,21/1/2024 17:56,25.13233553,16.20549351,32.61585547,Night,Monday,Level 1,Commuter
User_497,S497,Chevy Bolt,100,Station_145,Chicago,21/1/2024 16:00,21/1/2024 19:15,14.46271926,44.0403543,18.41327205,Afternoon,Thursday,Level 1,Long-Distance Traveler
User_498,S498,Tesla Model 3,100,Station_51,New York,21/1/2024 17:00,21/1/2024 19:32,79.41814361,40.53974347,21.02559183,Morning,Wednesday,DC Fast Charger,Casual Driver
User_499,S499,Tesla Model 3,75,Station_242,San Francisco,21/1/2024 18:00,21/1/2024 20:48,44.41845305,19.66302252,6.185543108,Evening,Saturday,Level 1,Long-Distance Traveler
User_500,S500,Tesla Model 3,104.9172008,Station_294,New York,21/1/2024 19:00,21/1/2024 21:26,74.02042766,31.70343602,16.62835457,Evening,Friday,DC Fast Charger,Long-Distance Traveler
User_501,S501,BMW i3,85,Station_408,San Francisco,21/1/2024 20:00,21/1/2024 21:12,36.50542214,11.40879037,18.47198202,Morning,Saturday,Level 2,Long-Distance Traveler
User_502,S502,Tesla Model 3,50,Station_51,Los Angeles,21/1/2024 21:00,21/1/2024 21:49,39.06708679,16.67473985,18.39949876,Night,Wednesday,Level 1,Long-Distance Traveler
User_503,S503,Hyundai Kona,50,Station_266,Los Angeles,21/1/2024 22:00,22/1/2024 0:57,63.79396887,25.33774295,18.7730047,Afternoon,Saturday,Level 2,Commuter
User_504,S504,Chevy Bolt,85,Station_120,Houston,21/1/2024 23:00,21/1/2024 23:50,67.45124177,45.01922284,28.34227905,Evening,Friday,DC Fast Charger,Casual Driver
User_505,S505,Chevy Bolt,62,Station_200,Los Angeles,22/1/2024 0:00,22/1/2024 1:51,56.888516,4.866182245,28.25376952,Afternoon,Wednesday,Level 2,Commuter
User_506,S506,Tesla Model 3,75,Station_405,Houston,22/1/2024 1:00,22/1/2024 2:26,21.81937874,,34.25780158,Evening,Monday,Level 1,Casual Driver
User_507,S507,BMW i3,62,Station_248,New York,22/1/2024 2:00,22/1/2024 5:27,47.01289217,32.35176075,5.890131948,Evening,Sunday,Level 2,Commuter
User_508,S508,BMW i3,75,Station_70,Los Angeles,22/1/2024 3:00,22/1/2024 4:43,73.61974525,25.2762721,24.75324613,Morning,Thursday,Level 2,Casual Driver
User_509,S509,Hyundai Kona,85,Station_341,New York,22/1/2024 4:00,22/1/2024 6:07,,35.50260396,23.10830642,Evening,Saturday,Level 2,Long-Distance Traveler
User_510,S510,Tesla Model 3,51.40198312,Station_57,New York,22/1/2024 5:00,22/1/2024 8:03,41.94358637,11.33623934,23.05307356,Afternoon,Friday,Level 2,Long-Distance Traveler
User_511,S511,Chevy Bolt,50,Station_382,Los Angeles,22/1/2024 6:00,22/1/2024 9:07,37.16292615,16.71357047,34.25723802,Afternoon,Monday,Level 2,Commuter
User_512,S512,BMW i3,75,Station_39,New York,22/1/2024 7:00,22/1/2024 10:50,34.6610021,20.93942019,8.045236856,Morning,Tuesday,DC Fast Charger,Commuter
User_513,S513,Tesla Model 3,99.53686937,Station_472,Los Angeles,22/1/2024 8:00,22/1/2024 10:19,,24.30463262,28.01344621,Evening,Monday,DC Fast Charger,Long-Distance Traveler
User_514,S514,BMW i3,174.4096677,Station_289,Los Angeles,22/1/2024 9:00,22/1/2024 11:24,8.89115582,48.73579806,8.586459321,Afternoon,Monday,Level 1,Commuter
User_515,S515,BMW i3,62,Station_443,Los Angeles,22/1/2024 10:00,22/1/2024 13:08,29.37932325,9.761640088,38.97025293,Night,Monday,DC Fast Charger,Commuter
User_516,S516,Chevy Bolt,85,Station_18,San Francisco,22/1/2024 11:00,22/1/2024 12:11,6.538370227,,38.99101192,Morning,Friday,DC Fast Charger,Casual Driver
User_517,S517,Nissan Leaf,50,Station_440,New York,22/1/2024 12:00,22/1/2024 13:37,70.38996844,,32.26140542,Night,Tuesday,Level 1,Casual Driver
User_518,S518,Hyundai Kona,62,Station_220,Chicago,22/1/2024 13:00,22/1/2024 16:38,16.08097433,36.72813141,69.40774319,Afternoon,Thursday,DC Fast Charger,Casual Driver
User_519,S519,Hyundai Kona,75,Station_313,Los Angeles,22/1/2024 14:00,22/1/2024 17:38,7.557567403,43.23390652,28.5246858,Night,Monday,Level 1,Commuter
User_520,S520,Chevy Bolt,54.37091028,Station_244,New York,22/1/2024 15:00,22/1/2024 16:39,15.80779723,7.184034011,30.31309028,Morning,Friday,Level 1,Long-Distance Traveler
User_521,S521,BMW i3,85,Station_352,Houston,22/1/2024 16:00,22/1/2024 17:47,60.12372287,30.65934381,19.6272772,Night,Friday,DC Fast Charger,Long-Distance Traveler
User_522,S522,Tesla Model 3,85,Station_460,Los Angeles,22/1/2024 17:00,22/1/2024 20:45,67.93942572,17.8996643,0.307085453,Afternoon,Thursday,Level 2,Long-Distance Traveler
User_523,S523,BMW i3,50,Station_304,Los Angeles,22/1/2024 18:00,22/1/2024 19:59,70.04034617,32.41028761,16.57654005,Night,Sunday,Level 1,Long-Distance Traveler
User_524,S524,Chevy Bolt,85,Station_298,Chicago,22/1/2024 19:00,22/1/2024 21:20,68.55546012,6.326355676,13.36561763,Night,Wednesday,Level 2,Casual Driver
User_525,S525,Hyundai Kona,75,Station_283,San Francisco,22/1/2024 20:00,22/1/2024 22:21,36.56579373,46.26542307,23.2899473,Night,Tuesday,Level 1,Casual Driver
User_526,S526,BMW i3,100,Station_74,San Francisco,22/1/2024 21:00,22/1/2024 23:12,20.45364202,26.50464266,9.318802731,Evening,Tuesday,DC Fast Charger,Commuter
User_527,S527,Hyundai Kona,100,Station_110,Los Angeles,22/1/2024 22:00,23/1/2024 0:54,9.716946684,43.55543394,25.71904075,Afternoon,Saturday,Level 2,Long-Distance Traveler
User_528,S528,Tesla Model 3,62,Station_180,New York,22/1/2024 23:00,22/1/2024 23:48,61.68434322,13.41280161,29.84073473,Night,Monday,Level 1,Commuter
User_529,S529,Hyundai Kona,62,Station_426,Houston,23/1/2024 0:00,23/1/2024 3:28,28.57887808,18.89050926,36.55775619,Afternoon,Wednesday,DC Fast Charger,Long-Distance Traveler
User_530,S530,Hyundai Kona,62,Station_32,Houston,23/1/2024 1:00,23/1/2024 2:39,21.13404478,32.2920457,10.72715124,Night,Sunday,Level 2,Long-Distance Traveler
User_531,S531,Nissan Leaf,85,Station_234,New York,23/1/2024 2:00,23/1/2024 3:32,46.76604426,1.472549139,36.6989178,Morning,Tuesday,DC Fast Charger,Commuter
User_532,S532,Nissan Leaf,87.48862387,Station_282,Los Angeles,23/1/2024 3:00,23/1/2024 4:44,17.75977455,42.8224051,29.86525329,Morning,Sunday,DC Fast Charger,Casual Driver
User_533,S533,Nissan Leaf,50,Station_25,Houston,23/1/2024 4:00,23/1/2024 7:57,79.39006382,19.13778917,21.85267826,Morning,Saturday,Level 2,Commuter
User_534,S534,Hyundai Kona,100,Station_331,San Francisco,23/1/2024 5:00,23/1/2024 8:07,21.06915758,28.50901498,37.40768483,Night,Monday,Level 1,Commuter
User_535,S535,Chevy Bolt,50,Station_279,New York,23/1/2024 6:00,23/1/2024 9:02,19.40252393,5.0108379,12.09640443,Afternoon,Wednesday,Level 1,Long-Distance Traveler
User_536,S536,Hyundai Kona,62,Station_226,Chicago,23/1/2024 7:00,23/1/2024 9:13,,27.83149924,36.42301294,Morning,Friday,DC Fast Charger,Casual Driver
User_537,S537,Chevy Bolt,85,Station_57,Los Angeles,23/1/2024 8:00,23/1/2024 9:44,44.87005618,41.41945903,34.23881023,Evening,Monday,Level 1,Commuter
User_538,S538,Chevy Bolt,62,Station_180,New York,23/1/2024 9:00,23/1/2024 11:37,46.21171801,48.97288766,28.83486129,Morning,Wednesday,Level 2,Casual Driver
User_539,S539,Nissan Leaf,85,Station_232,Houston,23/1/2024 10:00,23/1/2024 13:48,,34.69206917,32.2061168,Morning,Thursday,Level 2,Casual Driver
User_540,S540,BMW i3,62,Station_382,Los Angeles,23/1/2024 11:00,23/1/2024 14:03,57.03840397,43.96739064,8.958090113,Evening,Tuesday,DC Fast Charger,Casual Driver
User_541,S541,Tesla Model 3,62,Station_343,San Francisco,23/1/2024 12:00,23/1/2024 13:25,32.93955896,38.70625781,29.96268706,Morning,Sunday,DC Fast Charger,Casual Driver
User_542,S542,Nissan Leaf,75,Station_477,Los Angeles,23/1/2024 13:00,23/1/2024 13:51,63.02355463,8.559006857,17.57057593,Night,Monday,Level 2,Long-Distance Traveler
User_543,S543,Nissan Leaf,51.11291392,Station_287,Los Angeles,23/1/2024 14:00,23/1/2024 15:58,33.01397482,31.90399753,31.92329176,Night,Saturday,Level 2,Long-Distance Traveler
User_544,S544,BMW i3,62,Station_64,San Francisco,23/1/2024 15:00,23/1/2024 15:48,56.6174958,,37.14195812,Morning,Friday,DC Fast Charger,Long-Distance Traveler
User_545,S545,Tesla Model 3,50,Station_455,San Francisco,23/1/2024 16:00,23/1/2024 19:08,53.17397382,19.1491932,26.68776576,Afternoon,Saturday,DC Fast Charger,Long-Distance Traveler
User_546,S546,Hyundai Kona,50,Station_232,Los Angeles,23/1/2024 17:00,23/1/2024 17:55,51.87067063,28.74682187,20.1903994,Afternoon,Sunday,Level 2,Long-Distance Traveler
User_547,S547,Hyundai Kona,100,Station_289,San Francisco,23/1/2024 18:00,23/1/2024 21:19,64.30797978,33.3084678,14.19513062,Morning,Monday,DC Fast Charger,Commuter
User_548,S548,Nissan Leaf,75,Station_213,New York,23/1/2024 19:00,23/1/2024 22:18,4.288320356,38.84166728,41.86809853,Evening,Tuesday,Level 1,Casual Driver
User_549,S549,Tesla Model 3,85,Station_258,San Francisco,23/1/2024 20:00,23/1/2024 20:52,56.72762318,11.92634021,19.14476389,Night,Tuesday,Level 2,Long-Distance Traveler
User_550,S550,Nissan Leaf,75,Station_18,San Francisco,23/1/2024 21:00,23/1/2024 22:16,44.90995547,16.74923596,32.16053904,Night,Wednesday,Level 2,Casual Driver
User_551,S551,Chevy Bolt,85,Station_175,Los Angeles,23/1/2024 22:00,23/1/2024 22:42,13.8765576,46.75927145,9.886443112,Night,Saturday,DC Fast Charger,Long-Distance Traveler
User_552,S552,Nissan Leaf,62,Station_417,New York,23/1/2024 23:00,24/1/2024 0:35,39.37124123,26.03760746,27.08246763,Morning,Saturday,DC Fast Charger,Long-Distance Traveler
User_553,S553,Nissan Leaf,46.66953089,Station_229,Chicago,24/1/2024 0:00,24/1/2024 3:43,11.75852247,34.72004456,13.28862701,Night,Friday,Level 2,Commuter
User_554,S554,Hyundai Kona,100,Station_226,Chicago,24/1/2024 1:00,24/1/2024 3:53,49.89778841,44.04748118,37.87326035,Morning,Sunday,DC Fast Charger,Casual Driver
User_555,S555,Hyundai Kona,85,Station_84,Houston,24/1/2024 2:00,24/1/2024 3:42,64.60983161,3.991359551,37.08082729,Morning,Wednesday,Level 1,Long-Distance Traveler
User_556,S556,Hyundai Kona,50,Station_291,San Francisco,24/1/2024 3:00,24/1/2024 6:05,12.59488857,13.28681165,25.13861353,Afternoon,Friday,DC Fast Charger,Long-Distance Traveler
User_557,S557,Chevy Bolt,75,Station_435,San Francisco,24/1/2024 4:00,24/1/2024 5:46,65.59742669,5.587311138,2.348075123,Evening,Monday,Level 2,Commuter
User_558,S558,Hyundai Kona,50,Station_370,New York,24/1/2024 5:00,24/1/2024 8:12,8.112447829,37.29155391,32.12876,Evening,Monday,DC Fast Charger,Casual Driver
User_559,S559,Tesla Model 3,85,Station_246,Chicago,24/1/2024 6:00,24/1/2024 9:18,48.96111526,28.59951519,12.32649015,Evening,Saturday,Level 2,Casual Driver
User_560,S560,BMW i3,62,Station_402,Houston,24/1/2024 7:00,24/1/2024 10:54,34.38288065,6.558201297,22.8763766,Night,Sunday,Level 1,Long-Distance Traveler
User_561,S561,Tesla Model 3,50,Station_110,New York,24/1/2024 8:00,24/1/2024 9:00,52.55689588,37.50238774,26.92281538,Afternoon,Wednesday,Level 2,Commuter
User_562,S562,Tesla Model 3,62,Station_254,San Francisco,24/1/2024 9:00,24/1/2024 10:54,37.23027567,4.302635826,24.62547644,Afternoon,Sunday,Level 1,Commuter
User_563,S563,Hyundai Kona,62,Station_88,Chicago,24/1/2024 10:00,24/1/2024 13:09,54.7848794,,30.79227218,Morning,Thursday,Level 1,Long-Distance Traveler
User_564,S564,BMW i3,75,Station_72,Houston,24/1/2024 11:00,24/1/2024 14:31,37.42669941,16.98014038,5.466831569,Afternoon,Tuesday,Level 1,Casual Driver
User_565,S565,BMW i3,85,Station_381,Los Angeles,24/1/2024 12:00,24/1/2024 15:49,28.0793142,25.57611037,11.33612148,Morning,Sunday,Level 1,Long-Distance Traveler
User_566,S566,BMW i3,62,Station_30,Chicago,24/1/2024 13:00,24/1/2024 14:28,79.78776886,,15.67662699,Afternoon,Wednesday,Level 1,Casual Driver
User_567,S567,Chevy Bolt,85,Station_172,Houston,24/1/2024 14:00,24/1/2024 15:10,75.62248861,16.79147373,30.05461855,Morning,Sunday,DC Fast Charger,Commuter
User_568,S568,Hyundai Kona,85,Station_309,New York,24/1/2024 15:00,24/1/2024 17:21,48.57848685,1.722296154,22.01948188,Night,Wednesday,Level 1,Long-Distance Traveler
User_569,S569,BMW i3,50,Station_394,Los Angeles,24/1/2024 16:00,24/1/2024 19:43,60.63745353,7.703067645,14.58892712,Afternoon,Monday,DC Fast Charger,Long-Distance Traveler
User_570,S570,Chevy Bolt,75,Station_343,Houston,24/1/2024 17:00,24/1/2024 19:05,66.85109294,20.27113939,38.77129432,Evening,Tuesday,DC Fast Charger,Long-Distance Traveler
User_571,S571,Nissan Leaf,62,Station_436,Houston,24/1/2024 18:00,24/1/2024 21:31,32.34799933,15.17023592,16.52347117,Morning,Sunday,DC Fast Charger,Casual Driver
User_572,S572,Nissan Leaf,47.00766204,Station_177,San Francisco,24/1/2024 19:00,24/1/2024 22:17,,3.581987961,19.0742907,Afternoon,Sunday,Level 2,Casual Driver
User_573,S573,Chevy Bolt,15.42168148,Station_139,Chicago,24/1/2024 20:00,24/1/2024 22:31,67.70594564,13.86051817,33.83991939,Afternoon,Sunday,Level 2,Commuter
User_574,S574,Chevy Bolt,91.28885271,Station_194,San Francisco,24/1/2024 21:00,25/1/2024 0:05,8.383690895,40.17788477,11.6762427,Morning,Wednesday,Level 1,Casual Driver
User_575,S575,Hyundai Kona,50,Station_186,Los Angeles,24/1/2024 22:00,25/1/2024 1:14,60.93981788,18.87937018,30.05560459,Afternoon,Sunday,DC Fast Charger,Casual Driver
User_576,S576,Hyundai Kona,100,Station_218,Houston,24/1/2024 23:00,25/1/2024 1:14,,21.4576929,15.08908219,Evening,Monday,Level 2,Long-Distance Traveler
User_577,S577,Nissan Leaf,85,Station_164,San Francisco,25/1/2024 0:00,25/1/2024 3:42,,13.14003931,19.95380605,Morning,Monday,DC Fast Charger,Commuter
User_578,S578,BMW i3,85,Station_161,Chicago,25/1/2024 1:00,25/1/2024 2:43,7.603711414,,5.584713217,Morning,Saturday,Level 2,Commuter
User_579,S579,Nissan Leaf,85,Station_431,Los Angeles,25/1/2024 2:00,25/1/2024 5:32,70.53663659,42.09577517,19.80706246,Morning,Saturday,DC Fast Charger,Long-Distance Traveler
User_580,S580,BMW i3,100,Station_13,New York,25/1/2024 3:00,25/1/2024 5:41,73.31591786,23.97348714,18.38799786,Morning,Wednesday,Level 2,Casual Driver
User_581,S581,BMW i3,50,Station_296,San Francisco,25/1/2024 4:00,25/1/2024 6:08,62.86785795,15.49002761,10.01092975,Morning,Wednesday,Level 1,Casual Driver
User_582,S582,Hyundai Kona,100,Station_89,Los Angeles,25/1/2024 5:00,25/1/2024 7:35,14.35520849,47.80486646,35.24659269,Evening,Monday,Level 1,Long-Distance Traveler
User_583,S583,Tesla Model 3,85,Station_324,New York,25/1/2024 6:00,25/1/2024 8:47,74.78969508,21.10837172,10.3422527,Morning,Saturday,Level 1,Long-Distance Traveler
User_584,S584,Tesla Model 3,75,Station_42,San Francisco,25/1/2024 7:00,25/1/2024 10:24,41.98075323,14.09085874,37.6206353,Evening,Sunday,DC Fast Charger,Casual Driver
User_585,S585,Chevy Bolt,91.77553028,Station_403,Los Angeles,25/1/2024 8:00,25/1/2024 9:44,66.82312116,11.89627328,22.68582478,Evening,Sunday,Level 1,Commuter
User_586,S586,Hyundai Kona,50,Station_210,Los Angeles,25/1/2024 9:00,25/1/2024 9:43,47.18840894,5.340049724,29.79361388,Evening,Wednesday,Level 1,Long-Distance Traveler
User_587,S587,BMW i3,100,Station_229,San Francisco,25/1/2024 10:00,25/1/2024 11:07,46.29599735,10.60040169,13.90486818,Morning,Tuesday,Level 2,Casual Driver
User_588,S588,Tesla Model 3,75,Station_350,Los Angeles,25/1/2024 11:00,25/1/2024 13:49,37.10851773,20.08030772,20.35481155,Evening,Monday,Level 2,Long-Distance Traveler
User_589,S589,BMW i3,62,Station_275,Houston,25/1/2024 12:00,25/1/2024 13:14,71.97510218,23.65002521,32.02073545,Morning,Monday,Level 2,Commuter
User_590,S590,Tesla Model 3,85,Station_442,San Francisco,25/1/2024 13:00,25/1/2024 15:54,,22.12840796,31.0045626,Evening,Wednesday,Level 1,Commuter
User_591,S591,Tesla Model 3,50,Station_279,Los Angeles,25/1/2024 14:00,25/1/2024 17:57,45.13403808,,10.67635887,Morning,Wednesday,Level 2,Casual Driver
User_592,S592,Tesla Model 3,85,Station_251,New York,25/1/2024 15:00,25/1/2024 18:12,23.92092197,25.7966029,6.984975882,Afternoon,Wednesday,Level 2,Commuter
User_593,S593,Hyundai Kona,85,Station_310,New York,25/1/2024 16:00,25/1/2024 19:43,40.6309235,25.76719414,9.165930228,Afternoon,Sunday,Level 1,Long-Distance Traveler
User_594,S594,Nissan Leaf,62,Station_208,Houston,25/1/2024 17:00,25/1/2024 18:44,75.40700954,17.72970872,9.081870691,Evening,Sunday,Level 2,Commuter
User_595,S595,BMW i3,62,Station_321,San Francisco,25/1/2024 18:00,25/1/2024 21:18,,18.86581794,31.58342176,Night,Tuesday,DC Fast Charger,Casual Driver
User_596,S596,Hyundai Kona,75,Station_140,Los Angeles,25/1/2024 19:00,25/1/2024 22:44,36.49027788,5.949301764,23.36364121,Night,Monday,Level 2,Long-Distance Traveler
User_597,S597,Hyundai Kona,85,Station_280,Los Angeles,25/1/2024 20:00,25/1/2024 20:58,67.56014288,8.970549593,37.67046404,Afternoon,Thursday,DC Fast Charger,Commuter
User_598,S598,Hyundai Kona,75,Station_34,New York,25/1/2024 21:00,25/1/2024 21:47,52.57470179,4.711583205,12.3288539,Evening,Tuesday,Level 2,Commuter
User_599,S599,Hyundai Kona,85,Station_309,Houston,25/1/2024 22:00,25/1/2024 22:49,28.27985715,13.22697476,24.96372469,Evening,Tuesday,Level 2,Commuter
User_600,S600,Hyundai Kona,62,Station_392,New York,25/1/2024 23:00,25/1/2024 23:43,28.8691248,32.83003789,46.05917303,Evening,Sunday,DC Fast Charger,Casual Driver
User_601,S601,Chevy Bolt,85,Station_18,New York,26/1/2024 0:00,26/1/2024 3:11,13.11699851,,25.79954837,Night,Saturday,Level 1,Casual Driver
User_602,S602,BMW i3,50,Station_57,Houston,26/1/2024 1:00,26/1/2024 4:26,21.42275953,9.189077429,28.07289558,Afternoon,Monday,DC Fast Charger,Commuter
User_603,S603,Hyundai Kona,100,Station_112,San Francisco,26/1/2024 2:00,26/1/2024 3:23,45.11780648,4.273735085,7.070463344,Evening,Sunday,Level 1,Long-Distance Traveler
User_604,S604,BMW i3,62,Station_5,Los Angeles,26/1/2024 3:00,26/1/2024 4:00,26.29222408,3.593327632,33.69455231,Afternoon,Thursday,Level 2,Commuter
User_605,S605,Chevy Bolt,75,Station_410,San Francisco,26/1/2024 4:00,26/1/2024 5:27,51.63684234,14.6069844,13.47966679,Afternoon,Monday,Level 1,Long-Distance Traveler
User_606,S606,Chevy Bolt,85,Station_414,Chicago,26/1/2024 5:00,26/1/2024 7:13,44.81719082,12.5468615,32.94204562,Morning,Tuesday,Level 1,Long-Distance Traveler
